id,time,geometry
52,2019-03-20 09:44:41+00:00,POINT (11.929698 50.30793)
52,2019-03-20 09:44:46+00:00,POINT (11.930254 50.30741)
52,2019-03-20 09:44:52+00:00,POINT (11.931079 50.30682)
52,2019-03-20 09:44:56+00:00,POINT (11.931401 50.30663)
52,2019-03-20 09:44:57+00:00,POINT (11.931867 50.306313)
52,2019-03-20 09:45:00+00:00,POINT (11.932266 50.30597)
52,2019-03-20 09:45:06+00:00,POINT (11.932734 50.305305)
52,2019-03-20 09:45:11+00:00,POINT (11.932825 50.304844)
52,2019-03-20 09:45:11+00:00,POINT (11.932825 50.304844)
52,2019-03-20 09:45:14+00:00,POINT (11.932621 50.304718)
52,2019-03-20 09:45:26+00:00,POINT (11.932621 50.304718)
52,2019-03-20 09:45:38+00:00,POINT (11.932276 50.304466)
52,2019-03-20 09:45:41+00:00,POINT (11.932276 50.304466)
52,2019-03-20 09:45:43+00:00,POINT (11.93168 50.304066)
52,2019-03-20 09:45:48+00:00,POINT (11.931217 50.30365)
52,2019-03-20 09:45:53+00:00,POINT (11.930771 50.30322)
52,2019-03-20 09:45:56+00:00,POINT (11.930394 50.30301)
52,2019-03-20 09:45:57+00:00,POINT (11.930394 50.30301)
52,2019-03-20 09:46:02+00:00,POINT (11.929756 50.302494)
52,2019-03-20 09:46:07+00:00,POINT (11.929289 50.302113)
52,2019-03-20 09:46:12+00:00,POINT (11.928982 50.301853)
52,2019-03-20 09:46:27+00:00,POINT (11.928982 50.301853)
52,2019-03-20 09:46:43+00:00,POINT (11.928982 50.301853)
52,2019-03-20 09:46:58+00:00,POINT (11.928893 50.30177)
52,2019-03-20 09:46:59+00:00,POINT (11.92874 50.301636)
52,2019-03-20 09:47:05+00:00,POINT (11.929101 50.301468)
52,2019-03-20 09:47:10+00:00,POINT (11.929978 50.301414)
52,2019-03-20 09:47:14+00:00,POINT (11.930474 50.30128)
53,2019-03-22 11:04:59+00:00,POINT (11.914244 50.2957)
53,2019-03-22 11:05:14+00:00,POINT (11.917604 50.299667)
53,2019-03-22 11:05:29+00:00,POINT (11.917381 50.30344)
53,2019-03-22 11:05:44+00:00,POINT (11.914891 50.305588)
53,2019-03-22 11:05:59+00:00,POINT (11.913561 50.306946)
53,2019-03-22 11:06:14+00:00,POINT (11.912057 50.308384)
53,2019-03-22 11:06:29+00:00,POINT (11.91006 50.310173)
53,2019-03-22 11:06:44+00:00,POINT (11.907798 50.311623)
53,2019-03-22 11:06:59+00:00,POINT (11.90651 50.313507)
53,2019-03-22 11:07:14+00:00,POINT (11.905744 50.315636)
53,2019-03-22 11:07:29+00:00,POINT (11.904535 50.317505)
53,2019-03-22 11:07:44+00:00,POINT (11.904425 50.31763)
53,2019-03-22 11:07:59+00:00,POINT (11.904072 50.318)
53,2019-03-22 11:08:14+00:00,POINT (11.903768 50.31837)
53,2019-03-22 11:08:29+00:00,POINT (11.903792 50.31833)
53,2019-03-22 11:08:44+00:00,POINT (11.903792 50.31833)
53,2019-03-22 11:08:59+00:00,POINT (11.903773 50.318317)
53,2019-03-22 11:09:14+00:00,POINT (11.903125 50.318676)
53,2019-03-22 11:09:29+00:00,POINT (11.903939 50.319878)
53,2019-03-22 11:09:44+00:00,POINT (11.905573 50.32105)
53,2019-03-22 11:09:59+00:00,POINT (11.908369 50.321728)
53,2019-03-22 11:10:14+00:00,POINT (11.911552 50.322216)
53,2019-03-22 11:10:29+00:00,POINT (11.912934 50.32212)
53,2019-03-22 11:10:44+00:00,POINT (11.914831 50.322388)
53,2019-03-22 11:10:59+00:00,POINT (11.916892 50.323032)
53,2019-03-22 11:11:14+00:00,POINT (11.91793 50.323517)
53,2019-03-22 11:11:29+00:00,POINT (11.918178 50.32363)
53,2019-03-22 11:11:44+00:00,POINT (11.920053 50.323803)
53,2019-03-22 11:11:59+00:00,POINT (11.922267 50.322567)
53,2019-03-22 11:12:14+00:00,POINT (11.923071 50.32223)
53,2019-03-22 11:12:29+00:00,POINT (11.924208 50.322315)
53,2019-03-22 11:12:44+00:00,POINT (11.924807 50.32366)
53,2019-03-22 11:12:59+00:00,POINT (11.92575 50.325157)
54,2018-07-16 15:17:29+00:00,POINT (11.930569 50.320652)
54,2018-07-16 15:17:44+00:00,POINT (11.930062 50.319263)
54,2018-07-16 15:17:59+00:00,POINT (11.928811 50.318209)
54,2018-07-16 15:18:14+00:00,POINT (11.926651 50.317317)
54,2018-07-16 15:18:29+00:00,POINT (11.926304 50.316168)
54,2018-07-16 15:18:44+00:00,POINT (11.923966 50.31562)
54,2018-07-16 15:18:59+00:00,POINT (11.923288 50.31545)
54,2018-07-16 15:19:14+00:00,POINT (11.923288 50.31545)
54,2018-07-16 15:19:29+00:00,POINT (11.923288 50.31545)
54,2018-07-16 15:19:44+00:00,POINT (11.923227 50.315443)
54,2018-07-16 15:19:59+00:00,POINT (11.922232 50.315027)
54,2018-07-16 15:20:14+00:00,POINT (11.922212 50.31502)
54,2018-07-16 15:20:29+00:00,POINT (11.922212 50.31502)
54,2018-07-16 15:20:44+00:00,POINT (11.922212 50.31502)
54,2018-07-16 15:20:59+00:00,POINT (11.922212 50.31502)
54,2018-07-16 15:21:14+00:00,POINT (11.922007 50.314927)
54,2018-07-16 15:21:29+00:00,POINT (11.919995 50.314314)
54,2018-07-16 15:21:44+00:00,POINT (11.91802 50.314243)
54,2018-07-16 15:21:59+00:00,POINT (11.916368 50.314349)
54,2018-07-16 15:22:14+00:00,POINT (11.915496 50.31396)
54,2018-07-16 15:22:29+00:00,POINT (11.914438 50.313103)
54,2018-07-16 15:22:44+00:00,POINT (11.91316 50.312632)
54,2018-07-16 15:23:14+00:00,POINT (11.913164 50.312618)
54,2018-07-16 15:23:30+00:00,POINT (11.913164 50.312618)
54,2018-07-16 15:23:44+00:00,POINT (11.912789 50.312463)
54,2018-07-16 15:23:59+00:00,POINT (11.911973 50.313151)
54,2018-07-16 15:24:14+00:00,POINT (11.911919 50.313602)
54,2018-07-16 15:24:29+00:00,POINT (11.910732 50.31383)
54,2018-07-16 15:24:59+00:00,POINT (11.910361 50.313843)
54,2018-07-16 15:25:14+00:00,POINT (11.910361 50.313843)
54,2018-07-16 15:25:29+00:00,POINT (11.910361 50.313843)
54,2018-07-16 15:25:44+00:00,POINT (11.910361 50.313843)
54,2018-07-16 15:25:59+00:00,POINT (11.910361 50.313843)
54,2018-07-16 15:26:14+00:00,POINT (11.910371 50.313814)
54,2018-07-16 15:26:29+00:00,POINT (11.910376 50.313823)
54,2018-07-16 15:26:44+00:00,POINT (11.91037 50.313815)
54,2018-07-16 15:26:59+00:00,POINT (11.91037 50.313817)
54,2018-07-16 15:27:14+00:00,POINT (11.910373 50.313855)
54,2018-07-16 15:27:29+00:00,POINT (11.91059 50.313814)
54,2018-07-16 15:27:44+00:00,POINT (11.911353 50.313687)
54,2018-07-16 15:27:59+00:00,POINT (11.911961 50.3132)
54,2018-07-16 15:28:14+00:00,POINT (11.911167 50.311667)
54,2018-07-16 15:28:29+00:00,POINT (11.911273 50.309924)
54,2018-07-16 15:28:44+00:00,POINT (11.913444 50.308553)
54,2018-07-16 15:28:59+00:00,POINT (11.914675 50.307992)
54,2018-07-16 15:29:14+00:00,POINT (11.914675 50.307992)
54,2018-07-16 15:29:29+00:00,POINT (11.914675 50.307992)
54,2018-07-16 15:29:44+00:00,POINT (11.915874 50.307387)
54,2018-07-16 15:29:59+00:00,POINT (11.917336 50.305789)
54,2018-07-16 15:30:14+00:00,POINT (11.916833 50.304481)
54,2018-07-16 15:30:29+00:00,POINT (11.916567 50.304352)
54,2018-07-16 15:30:44+00:00,POINT (11.916567 50.304352)
54,2018-07-16 15:30:59+00:00,POINT (11.916567 50.304352)
54,2018-07-16 15:31:14+00:00,POINT (11.916222 50.304138)
54,2018-07-16 15:31:29+00:00,POINT (11.917652 50.30244)
54,2018-07-16 15:31:44+00:00,POINT (11.917477 50.299634)
54,2018-07-16 15:31:59+00:00,POINT (11.91567 50.297586)
54,2018-07-16 15:32:14+00:00,POINT (11.914086 50.295543)
54,2018-07-16 15:32:29+00:00,POINT (11.913855 50.292854)
54,2018-07-16 15:32:44+00:00,POINT (11.91593 50.290549)
54,2018-07-16 15:32:59+00:00,POINT (11.91961 50.288509)
54,2018-07-16 15:33:14+00:00,POINT (11.923108 50.286642)
54,2018-07-16 15:33:29+00:00,POINT (11.923928 50.285849)
54,2018-07-16 15:33:44+00:00,POINT (11.923918 50.285853)
54,2018-07-16 15:33:59+00:00,POINT (11.92398 50.285702)
54,2018-07-16 15:34:14+00:00,POINT (11.923404 50.284744)
54,2018-07-16 15:34:29+00:00,POINT (11.921843 50.28543)
54,2018-07-16 15:34:44+00:00,POINT (11.920313 50.286388)
55,2019-03-08 10:16:25+00:00,POINT (11.900367 50.30089)
55,2019-03-08 10:16:36+00:00,POINT (11.902062 50.30195)
55,2019-03-08 10:16:40+00:00,POINT (11.902508 50.302113)
55,2019-03-08 10:16:52+00:00,POINT (11.904451 50.302513)
55,2019-03-08 10:16:55+00:00,POINT (11.904919 50.302593)
55,2019-03-08 10:17:07+00:00,POINT (11.905763 50.30306)
55,2019-03-08 10:17:10+00:00,POINT (11.905719 50.303356)
55,2019-03-08 10:17:22+00:00,POINT (11.905488 50.30504)
55,2019-03-08 10:17:25+00:00,POINT (11.905443 50.30524)
55,2019-03-08 10:17:37+00:00,POINT (11.906962 50.306442)
55,2019-03-08 10:17:40+00:00,POINT (11.907323 50.306698)
55,2019-03-08 10:17:51+00:00,POINT (11.906647 50.307236)
55,2019-03-08 10:17:55+00:00,POINT (11.906195 50.307392)
55,2019-03-08 10:18:06+00:00,POINT (11.904288 50.30793)
55,2019-03-08 10:18:10+00:00,POINT (11.903855 50.30793)
55,2019-03-08 10:18:23+00:00,POINT (11.902207 50.30759)
55,2019-03-08 10:18:25+00:00,POINT (11.902207 50.30759)
55,2019-03-08 10:18:37+00:00,POINT (11.900302 50.307335)
55,2019-03-08 10:18:40+00:00,POINT (11.900114 50.307373)
55,2019-03-08 10:18:52+00:00,POINT (11.898661 50.308193)
55,2019-03-08 10:18:55+00:00,POINT (11.898434 50.308422)
55,2019-03-08 10:19:06+00:00,POINT (11.89775 50.30954)
55,2019-03-08 10:19:10+00:00,POINT (11.89766 50.309868)
55,2019-03-08 10:19:23+00:00,POINT (11.897962 50.310535)
55,2019-03-08 10:19:25+00:00,POINT (11.897962 50.310535)
55,2019-03-08 10:19:37+00:00,POINT (11.900934 50.31101)
55,2019-03-08 10:19:40+00:00,POINT (11.901261 50.31109)
55,2019-03-08 10:19:52+00:00,POINT (11.900895 50.312305)
55,2019-03-08 10:19:55+00:00,POINT (11.900932 50.312717)
55,2019-03-08 10:20:06+00:00,POINT (11.901193 50.314087)
55,2019-03-08 10:20:10+00:00,POINT (11.90126 50.314407)
55,2019-03-08 10:20:22+00:00,POINT (11.901534 50.315807)
55,2019-03-08 10:20:25+00:00,POINT (11.901542 50.315968)
55,2019-03-08 10:20:29+00:00,POINT (11.901529 50.316288)
55,2019-03-08 10:20:40+00:00,POINT (11.901529 50.316288)
55,2019-03-08 10:20:56+00:00,POINT (11.901529 50.316288)
55,2019-03-08 10:21:08+00:00,POINT (11.900577 50.317608)
55,2019-03-08 10:21:11+00:00,POINT (11.900349 50.317806)
55,2019-03-08 10:21:24+00:00,POINT (11.898719 50.319206)
55,2019-03-08 10:21:26+00:00,POINT (11.898521 50.31939)
55,2019-03-08 10:21:41+00:00,POINT (11.899756 50.320267)
55,2019-03-08 10:21:53+00:00,POINT (11.900486 50.320732)
55,2019-03-08 10:21:56+00:00,POINT (11.900283 50.32101)
55,2019-03-08 10:22:10+00:00,POINT (11.898605 50.322582)
55,2019-03-08 10:22:12+00:00,POINT (11.898605 50.322582)
55,2019-03-08 10:22:24+00:00,POINT (11.898072 50.323128)
55,2019-03-08 10:22:27+00:00,POINT (11.897772 50.323322)
55,2019-03-08 10:22:40+00:00,POINT (11.895534 50.32395)
55,2019-03-08 10:22:42+00:00,POINT (11.895148 50.324043)
56,2019-03-05 07:19:51+00:00,POINT (11.893884 50.333782)
56,2019-03-05 07:19:57+00:00,POINT (11.893542 50.333294)
56,2019-03-05 07:20:03+00:00,POINT (11.893371 50.33292)
56,2019-03-05 07:20:08+00:00,POINT (11.892895 50.33201)
56,2019-03-05 07:20:11+00:00,POINT (11.89287 50.331673)
56,2019-03-05 07:20:16+00:00,POINT (11.89312 50.331245)
56,2019-03-05 07:20:18+00:00,POINT (11.89312 50.331245)
56,2019-03-05 07:20:21+00:00,POINT (11.893479 50.330925)
56,2019-03-05 07:20:27+00:00,POINT (11.893819 50.330463)
56,2019-03-05 07:20:31+00:00,POINT (11.893675 50.33017)
56,2019-03-05 07:20:33+00:00,POINT (11.893675 50.33017)
56,2019-03-05 07:20:36+00:00,POINT (11.893569 50.32978)
56,2019-03-05 07:20:41+00:00,POINT (11.893594 50.32948)
56,2019-03-05 07:20:48+00:00,POINT (11.894058 50.329014)
56,2019-03-05 07:20:48+00:00,POINT (11.893956 50.329117)
56,2019-03-05 07:20:51+00:00,POINT (11.894194 50.32878)
56,2019-03-05 07:20:57+00:00,POINT (11.893907 50.328335)
56,2019-03-05 07:21:03+00:00,POINT (11.893638 50.327892)
56,2019-03-05 07:21:06+00:00,POINT (11.893206 50.327354)
56,2019-03-05 07:21:12+00:00,POINT (11.892724 50.326862)
56,2019-03-05 07:21:15+00:00,POINT (11.892621 50.326794)
56,2019-03-05 07:21:23+00:00,POINT (11.892569 50.326706)
56,2019-03-05 07:21:27+00:00,POINT (11.892442 50.326622)
56,2019-03-05 07:21:33+00:00,POINT (11.892439 50.326164)
56,2019-03-05 07:21:38+00:00,POINT (11.892504 50.325794)
56,2019-03-05 07:21:41+00:00,POINT (11.892569 50.325672)
56,2019-03-05 07:21:43+00:00,POINT (11.892653 50.325558)
56,2019-03-05 07:21:51+00:00,POINT (11.892792 50.325413)
56,2019-03-05 07:21:56+00:00,POINT (11.893008 50.325043)
56,2019-03-05 07:21:58+00:00,POINT (11.893145 50.32492)
56,2019-03-05 07:22:06+00:00,POINT (11.894487 50.324257)
56,2019-03-05 07:22:11+00:00,POINT (11.895058 50.324024)
56,2019-03-05 07:22:12+00:00,POINT (11.895736 50.323837)
56,2019-03-05 07:22:17+00:00,POINT (11.896636 50.323685)
56,2019-03-05 07:22:23+00:00,POINT (11.897372 50.323402)
56,2019-03-05 07:22:26+00:00,POINT (11.897372 50.323402)
56,2019-03-05 07:22:37+00:00,POINT (11.897662 50.32321)
56,2019-03-05 07:22:41+00:00,POINT (11.897896 50.323036)
56,2019-03-05 07:22:43+00:00,POINT (11.898177 50.322784)
56,2019-03-05 07:22:47+00:00,POINT (11.898551 50.322395)
56,2019-03-05 07:22:52+00:00,POINT (11.898927 50.32197)
56,2019-03-05 07:22:56+00:00,POINT (11.899047 50.32179)
56,2019-03-05 07:22:57+00:00,POINT (11.89938 50.32149)
56,2019-03-05 07:23:08+00:00,POINT (11.901195 50.320175)
56,2019-03-05 07:23:11+00:00,POINT (11.901371 50.320076)
56,2019-03-05 07:23:13+00:00,POINT (11.901716 50.319805)
56,2019-03-05 07:23:17+00:00,POINT (11.902221 50.31934)
56,2019-03-05 07:23:23+00:00,POINT (11.902743 50.318806)
56,2019-03-05 07:23:26+00:00,POINT (11.90316 50.318493)
56,2019-03-05 07:23:26+00:00,POINT (11.90316 50.318493)
56,2019-03-05 07:23:31+00:00,POINT (11.903584 50.318096)
56,2019-03-05 07:23:37+00:00,POINT (11.904362 50.31753)
56,2019-03-05 07:23:41+00:00,POINT (11.904451 50.31743)
56,2019-03-05 07:23:41+00:00,POINT (11.904451 50.31743)
56,2019-03-05 07:23:46+00:00,POINT (11.904712 50.317097)
56,2019-03-05 07:23:52+00:00,POINT (11.905166 50.31633)
56,2019-03-05 07:23:56+00:00,POINT (11.905346 50.315964)
56,2019-03-05 07:23:57+00:00,POINT (11.905497 50.315697)
56,2019-03-05 07:24:08+00:00,POINT (11.905926 50.31452)
56,2019-03-05 07:24:11+00:00,POINT (11.905998 50.314323)
56,2019-03-05 07:24:11+00:00,POINT (11.905998 50.314323)
56,2019-03-05 07:24:16+00:00,POINT (11.906271 50.31374)
56,2019-03-05 07:24:21+00:00,POINT (11.906489 50.313133)
56,2019-03-05 07:24:27+00:00,POINT (11.906986 50.312233)
56,2019-03-05 07:24:27+00:00,POINT (11.906706 50.312675)
56,2019-03-05 07:24:33+00:00,POINT (11.9075 50.311695)
56,2019-03-05 07:24:36+00:00,POINT (11.90789 50.311428)
56,2019-03-05 07:24:41+00:00,POINT (11.908384 50.311127)
56,2019-03-05 07:24:42+00:00,POINT (11.908893 50.3108)
56,2019-03-05 07:24:47+00:00,POINT (11.909589 50.31035)
56,2019-03-05 07:24:52+00:00,POINT (11.910128 50.309933)
56,2019-03-05 07:24:56+00:00,POINT (11.910932 50.30939)
56,2019-03-05 07:25:06+00:00,POINT (11.911902 50.308384)
56,2019-03-05 07:25:11+00:00,POINT (11.912557 50.307716)
56,2019-03-05 07:25:13+00:00,POINT (11.912794 50.307453)
56,2019-03-05 07:25:18+00:00,POINT (11.913463 50.306828)
56,2019-03-05 07:25:23+00:00,POINT (11.914156 50.306164)
56,2019-03-05 07:25:26+00:00,POINT (11.914391 50.305866)
56,2019-03-05 07:25:28+00:00,POINT (11.9146 50.30566)
56,2019-03-05 07:25:31+00:00,POINT (11.91493 50.305344)
56,2019-03-05 07:25:38+00:00,POINT (11.915563 50.304718)
56,2019-03-05 07:25:41+00:00,POINT (11.915834 50.304436)
56,2019-03-05 07:25:41+00:00,POINT (11.915834 50.304436)
56,2019-03-05 07:25:48+00:00,POINT (11.916495 50.303802)
56,2019-03-05 07:25:53+00:00,POINT (11.917048 50.303272)
56,2019-03-05 07:25:57+00:00,POINT (11.917404 50.30281)
56,2019-03-05 07:25:58+00:00,POINT (11.917633 50.302513)
56,2019-03-05 07:26:11+00:00,POINT (11.917824 50.30045)
56,2019-03-05 07:26:26+00:00,POINT (11.915386 50.29731)
56,2019-03-05 07:26:41+00:00,POINT (11.913715 50.293846)
56,2019-03-05 07:26:57+00:00,POINT (11.913628 50.290363)
56,2019-03-05 07:27:07+00:00,POINT (11.910659 50.28914)
56,2019-03-05 07:27:11+00:00,POINT (11.909921 50.288918)
56,2019-03-05 07:27:12+00:00,POINT (11.908849 50.28872)
56,2019-03-05 07:27:17+00:00,POINT (11.906909 50.2885)
56,2019-03-05 07:27:22+00:00,POINT (11.905084 50.28846)
56,2019-03-05 07:27:27+00:00,POINT (11.903324 50.288563)
56,2019-03-05 07:27:28+00:00,POINT (11.904031 50.288513)
56,2019-03-05 07:27:32+00:00,POINT (11.901817 50.28871)
56,2019-03-05 07:27:38+00:00,POINT (11.901309 50.288887)
56,2019-03-05 07:27:41+00:00,POINT (11.901621 50.289104)
56,2019-03-05 07:27:43+00:00,POINT (11.902166 50.289402)
56,2019-03-05 07:27:48+00:00,POINT (11.903084 50.289944)
56,2019-03-05 07:27:51+00:00,POINT (11.903515 50.290184)
56,2019-03-05 07:27:56+00:00,POINT (11.903905 50.29045)
56,2019-03-05 07:27:57+00:00,POINT (11.90428 50.29075)
56,2019-03-05 07:28:08+00:00,POINT (11.904668 50.291965)
56,2019-03-05 07:28:11+00:00,POINT (11.904555 50.29231)
56,2019-03-05 07:28:12+00:00,POINT (11.904555 50.29231)
56,2019-03-05 07:28:17+00:00,POINT (11.904391 50.292927)
56,2019-03-05 07:28:22+00:00,POINT (11.904585 50.293427)
56,2019-03-05 07:28:26+00:00,POINT (11.904641 50.293697)
56,2019-03-05 07:28:27+00:00,POINT (11.904641 50.293697)
56,2019-03-05 07:28:42+00:00,POINT (11.904641 50.293697)
56,2019-03-05 07:28:57+00:00,POINT (11.904641 50.293697)
56,2019-03-05 07:29:12+00:00,POINT (11.904641 50.293697)
56,2019-03-05 07:29:16+00:00,POINT (11.904814 50.294044)
56,2019-03-05 07:29:22+00:00,POINT (11.905386 50.29469)
56,2019-03-05 07:29:27+00:00,POINT (11.905692 50.294884)
56,2019-03-05 07:29:27+00:00,POINT (11.905927 50.29505)
56,2019-03-05 07:29:32+00:00,POINT (11.906516 50.29549)
56,2019-03-05 07:29:38+00:00,POINT (11.907066 50.29598)
56,2019-03-05 07:29:41+00:00,POINT (11.907331 50.2962)
56,2019-03-05 07:29:42+00:00,POINT (11.907331 50.2962)
56,2019-03-05 07:29:47+00:00,POINT (11.907923 50.296864)
56,2019-03-05 07:29:53+00:00,POINT (11.908232 50.2975)
56,2019-03-05 07:29:56+00:00,POINT (11.908386 50.297806)
56,2019-03-05 07:29:57+00:00,POINT (11.908386 50.297806)
56,2019-03-05 07:30:08+00:00,POINT (11.909186 50.299004)
56,2019-03-05 07:30:12+00:00,POINT (11.909528 50.29953)
56,2019-03-05 07:30:12+00:00,POINT (11.909302 50.2993)
56,2019-03-05 07:30:17+00:00,POINT (11.910073 50.299885)
56,2019-03-05 07:30:22+00:00,POINT (11.910773 50.300163)
56,2019-03-05 07:30:27+00:00,POINT (11.911338 50.30057)
56,2019-03-05 07:30:31+00:00,POINT (11.911057 50.300426)
56,2019-03-05 07:30:33+00:00,POINT (11.91212 50.301064)
56,2019-03-05 07:30:38+00:00,POINT (11.912686 50.301468)
56,2019-03-05 07:30:42+00:00,POINT (11.913026 50.30177)
57,2018-07-03 11:55:40+00:00,POINT (11.900644 50.320866)
57,2018-07-03 11:55:55+00:00,POINT (11.900644 50.320866)
57,2018-07-03 11:56:10+00:00,POINT (11.901211 50.320205)
57,2018-07-03 11:56:25+00:00,POINT (11.902619 50.319092)
57,2018-07-03 11:56:40+00:00,POINT (11.902714 50.31906)
57,2018-07-03 11:56:55+00:00,POINT (11.902714 50.31906)
57,2018-07-03 11:57:10+00:00,POINT (11.903553 50.31828)
57,2018-07-03 11:57:25+00:00,POINT (11.904391 50.317392)
57,2018-07-03 11:57:40+00:00,POINT (11.905305 50.316005)
57,2018-07-03 11:57:55+00:00,POINT (11.905779 50.314849)
57,2018-07-03 11:58:10+00:00,POINT (11.906225 50.313709)
57,2018-07-03 11:58:25+00:00,POINT (11.906791 50.31246)
57,2018-07-03 11:58:40+00:00,POINT (11.906932 50.312271)
57,2018-07-03 11:58:55+00:00,POINT (11.906932 50.312271)
57,2018-07-03 11:59:10+00:00,POINT (11.906932 50.312271)
57,2018-07-03 11:59:25+00:00,POINT (11.907021 50.312174)
57,2018-07-03 11:59:40+00:00,POINT (11.908543 50.310996)
57,2018-07-03 11:59:55+00:00,POINT (11.910463 50.309749)
57,2018-07-03 12:00:10+00:00,POINT (11.911946 50.308397)
57,2018-07-03 12:00:25+00:00,POINT (11.913342 50.306965)
57,2018-07-03 12:00:40+00:00,POINT (11.914879 50.305425)
57,2018-07-03 12:00:55+00:00,POINT (11.914773 50.304399)
57,2018-07-03 12:01:10+00:00,POINT (11.914274 50.303627)
57,2018-07-03 12:01:25+00:00,POINT (11.913541 50.302468)
57,2018-07-03 12:01:40+00:00,POINT (11.912457 50.301492)
57,2018-07-03 12:01:55+00:00,POINT (11.912434 50.301474)
57,2018-07-03 12:02:10+00:00,POINT (11.912095 50.301208)
57,2018-07-03 12:02:25+00:00,POINT (11.910548 50.300261)
57,2018-07-03 12:02:40+00:00,POINT (11.909133 50.299221)
57,2018-07-03 12:02:55+00:00,POINT (11.908309 50.297875)
57,2018-07-03 12:03:10+00:00,POINT (11.907406 50.296503)
58,2018-07-26 09:40:09+00:00,POINT (11.877434 50.312121)
58,2018-07-26 09:40:14+00:00,POINT (11.878788 50.312453)
58,2018-07-26 09:40:20+00:00,POINT (11.880412 50.312797)
58,2018-07-26 09:40:23+00:00,POINT (11.88094 50.312915)
58,2018-07-26 09:40:25+00:00,POINT (11.881664 50.313082)
58,2018-07-26 09:40:30+00:00,POINT (11.882767 50.313481)
58,2018-07-26 09:40:36+00:00,POINT (11.884012 50.313986)
58,2018-07-26 09:40:40+00:00,POINT (11.884884 50.314338)
58,2018-07-26 09:40:45+00:00,POINT (11.885955 50.314694)
58,2018-07-26 09:40:49+00:00,POINT (11.884012 50.313986)
58,2018-07-26 09:40:51+00:00,POINT (11.887255 50.315089)
58,2018-07-26 09:40:52+00:00,POINT (11.887255 50.315089)
58,2018-07-26 09:40:56+00:00,POINT (11.888118 50.315368)
58,2018-07-26 09:40:59+00:00,POINT (11.88855 50.315492)
58,2018-07-26 09:41:06+00:00,POINT (11.889368 50.315701)
58,2018-07-26 09:41:07+00:00,POINT (11.889368 50.315701)
58,2018-07-26 09:41:11+00:00,POINT (11.890469 50.315818)
58,2018-07-26 09:41:14+00:00,POINT (11.891223 50.315867)
58,2018-07-26 09:41:19+00:00,POINT (11.89249 50.315988)
58,2018-07-26 09:41:23+00:00,POINT (11.893196 50.316061)
58,2018-07-26 09:41:24+00:00,POINT (11.893625 50.316108)
58,2018-07-26 09:41:30+00:00,POINT (11.894879 50.316365)
58,2018-07-26 09:41:35+00:00,POINT (11.895777 50.316713)
58,2018-07-26 09:41:37+00:00,POINT (11.896158 50.31684)
58,2018-07-26 09:41:37+00:00,POINT (11.896158 50.31684)
58,2018-07-26 09:41:53+00:00,POINT (11.898604 50.317324)
58,2018-07-26 09:42:08+00:00,POINT (11.900505 50.317816)
58,2018-07-26 09:42:23+00:00,POINT (11.898938 50.31905)
58,2018-07-26 09:42:38+00:00,POINT (11.897777 50.320112)
59,2019-03-23 06:57:09+00:00,POINT (11.850447 50.307896)
59,2019-03-23 06:57:14+00:00,POINT (11.851248 50.308136)
59,2019-03-23 06:57:19+00:00,POINT (11.852073 50.308434)
59,2019-03-23 06:57:24+00:00,POINT (11.852693 50.30857)
59,2019-03-23 06:57:29+00:00,POINT (11.853098 50.308186)
59,2019-03-23 06:57:34+00:00,POINT (11.853618 50.307606)
59,2019-03-23 06:57:38+00:00,POINT (11.854082 50.30709)
59,2019-03-23 06:57:43+00:00,POINT (11.854639 50.30647)
59,2019-03-23 06:57:47+00:00,POINT (11.85504 50.306023)
59,2019-03-23 06:57:53+00:00,POINT (11.855649 50.30536)
59,2019-03-23 06:57:58+00:00,POINT (11.856094 50.30486)
59,2019-03-23 06:58:14+00:00,POINT (11.854965 50.304546)
59,2019-03-23 06:58:19+00:00,POINT (11.85554 50.304943)
59,2019-03-23 06:58:21+00:00,POINT (11.85554 50.304943)
59,2019-03-23 06:58:22+00:00,POINT (11.855915 50.305283)
59,2019-03-23 06:58:27+00:00,POINT (11.856518 50.30603)
59,2019-03-23 06:58:33+00:00,POINT (11.857098 50.307026)
59,2019-03-23 06:58:36+00:00,POINT (11.857098 50.307026)
59,2019-03-23 06:58:38+00:00,POINT (11.857621 50.30797)
59,2019-03-23 06:58:43+00:00,POINT (11.85831 50.308838)
59,2019-03-23 06:58:49+00:00,POINT (11.859713 50.30963)
59,2019-03-23 06:58:52+00:00,POINT (11.859713 50.30963)
59,2019-03-23 06:58:54+00:00,POINT (11.861217 50.309933)
59,2019-03-23 06:58:59+00:00,POINT (11.862787 50.309982)
59,2019-03-23 06:59:06+00:00,POINT (11.864082 50.31001)
59,2019-03-23 06:59:22+00:00,POINT (11.869163 50.31014)
59,2019-03-23 06:59:36+00:00,POINT (11.872881 50.31098)
59,2019-03-23 06:59:51+00:00,POINT (11.874151 50.311333)
59,2019-03-23 07:00:07+00:00,POINT (11.877837 50.31221)
59,2019-03-23 07:00:13+00:00,POINT (11.879216 50.312515)
59,2019-03-23 07:00:19+00:00,POINT (11.880558 50.31281)
59,2019-03-23 07:00:22+00:00,POINT (11.881219 50.312958)
59,2019-03-23 07:00:23+00:00,POINT (11.880558 50.31281)
59,2019-03-23 07:00:28+00:00,POINT (11.882511 50.313362)
59,2019-03-23 07:00:32+00:00,POINT (11.883334 50.3137)
